0 0 14.45
0 144 13.02
0 288 14.11
0 432 14.09
0 576 13.91

160 0 13.23
160 144 12.92
160 288 13.41
160 432 13.37
160 576 13.37

320 0 13.67
320 144 13.22
320 288 13.34
320 432 13.18
320 576 13.27

336 0 13.66
336 144 13.25
336 288 13.31
336 432 12.9
336 576 12.86

