0 0 14.88
0 160 14.44
0 320 14.05
0 480 13.91
0 640 13.68
0 800 13.54
0 960 13.60

160 0 13.61
160 160 13.24
160 320 13.02
160 480 12.86
160 640 12.66
160 800 12.50
160 960 12.60

320 0 13.52
320 160 12.91
320 320 12.88
320 480 12.52
320 640 12.40
320 800 12.18
320 960 12.32

480 0 13.29
480 160 12.84
480 320 12.69
480 480 12.47
480 640 12.26
480 800 12.19
480 960 12.01

544 0 13.29
544 160 12.74
544 320 12.59
544 480 12.43
544 640 12.35
544 800 12.37
544 960 12.29

