0 0 9.60
0 160 9.60
0 320 9.60
0 480 9.60
0 640 9.60
0 800 9.60
0 960 9.60

160 0 9.60
160 160 9.60
160 320 9.60
160 480 9.60
160 640 9.60
160 800 9.60
160 960 9.60

320 0 9.60
320 160 9.60
320 320 9.60
320 480 9.60
320 640 9.60
320 800 9.60
320 960 9.60

480 0 9.60
480 160 9.60
480 320 9.60
480 480 9.60
480 640 9.60
480 800 9.60
480 960 9.60

544 0 9.60
544 160 9.60
544 320 9.60
544 480 9.60
544 640 9.60
544 800 9.60
544 960 9.60

