0 0 24.06
0 144 23.41
0 288 23.01
0 432 23.23
0 576 23.04

160 0 22.30
160 144 22.72
160 288 22.66
160 432 21.72
160 576 21.58

320 0 21.50
320 144 21.75
320 288 21.89
320 432 21.84
320 576 21.22

336 0 21.45
336 144 21.88
336 288 22.14
336 432 21.86
336 576 21.40

