0.1 152.9 206.3
0.2 177.3 209.2
0.3 199.2 214.2
0.4 260.2 214.9
0.5 309.4 210.3
0.6 355.5 211.7
0.7 378.5 212.1
0.8 441.5 207.0
0.9 471.8 209.5
1.0 554.4 210.1
