0.1 51.1 129.6
0.2 53.9 128.9
0.3 54.3 128.4
0.4 58.4 123.3
0.5 61.6 123.3
0.6 70.6 119.8
0.7 78.7 122.1
0.8 84.4 121.5
0.9 101.4 120.0
1.0 109.8 120.3
